ID,sources
CP056635.1_658,GajA.faa
CP056644.1_1625,PtuA.faa
CP056644.1_1762,GajA.faa
CP056644.1_1768,LmuB.faa
CP056647.1_3851,GajA.faa
CP056648.1_21,GajA.faa
CP056653.1_831,LmuB.faa
CP056655.1_1281,LmuB.faa
CP056665.1_33,GajA.faa
CP056677.1_30,GajA.faa
CP056682.1_3249,GajA.faa
CP056682.1_5138,GajA.faa
CP056683.1_66,GajA.faa
CP056692.1_30,GajA.faa
CP056697.1_1395,PtuA.faa
CP056701.1_4799,GajA.faa
CP056717.1_4255,PtuA.faa
CP056721.1_34,GajA.faa
CP056727.1_3522,PtuA.faa
CP056728.1_32,GajA.faa
CP056742.1_1134,HEC-04.faa
CP056751.1_1134,HEC-04.faa
CP056756.1_881,GajA.faa
CP056760.1_136,GajA.faa
CP056760.1_4267,LmuB.faa
CP056760.1_4739,GajA.faa
CP056775.1_1684,GajA.faa
CP056784.2_81,GajA.faa
CP056787.1_172,GajA.faa
CP056794.1_2304,GajA.faa
CP056800.1_1542,PtuA.faa
CP056816.1_2858,PDC-M01A.faa;PtuA.faa
CP056822.1_4206,Ppl.faa
CP056822.1_4399,LmuB.faa
CP056822.1_4530,GajA.faa
CP056827.1_881,Ppl.faa
CP056828.1_306,GajA.faa
CP056830.1_2697,Ppl.faa
CP056839.1_3902,GajA.faa
CP056847.1_83,Ppl.faa
CP056850.1_1125,PDC-M01A.faa
CP056850.1_4233,GajA.faa
CP056852.1_1632,GajA.faa
CP056852.1_2939,PtuA.faa
CP056852.1_809,LmuB.faa
CP056865.1_1023,GajA.faa
CP056865.1_2341,GajA.faa
CP056870.1_4873,LmuB.faa
CP056871.1_96,GajA.faa
CP056873.1_4863,LmuB.faa
CP056874.1_96,GajA.faa
CP056888.1_4343,Ppl.faa
CP056894.1_4016,LmuB.faa
CP056896.1_4159,GajA.faa
CP056896.1_4188,Ppl.faa
CP056896.1_4381,LmuB.faa
CP056896.1_4509,GajA.faa
CP056899.1_4137,Ppl.faa
CP056899.1_4331,LmuB.faa
CP056899.1_4464,GajA.faa
CP056902.1_2651,PDC-M01A.faa
CP056910.1_4484,LmuB.faa
CP056914.1_2353,PrrC.faa
CP056914.1_350,LmuB.faa
CP056920.1_4,LmuB.faa
CP056928.1_3621,HEC-04.faa
CP056956.1_149,GajA.faa
CP056967.1_3586,GajA.faa
CP056967.1_751,LmuB.faa
CP056975.1_99,GajA.faa
CP057028.1_1942,HEC-04.faa
CP057028.1_848,HEC-04.faa
CP057034.1_1109,LmuB.faa
CP057034.1_1677,HEC-04.faa
CP057045.1_3609,LmuB.faa
CP057050.1_3609,LmuB.faa
CP057055.1_1885,LmuB.faa
CP057057.1_3609,LmuB.faa
CP057069.1_1654,LmuB.faa
CP057085.1_1211,HEC-04.faa
CP057099.1_1092,LmuB.faa
CP057110.1_107,GajA.faa
CP057123.1_1178,LmuB.faa
CP057125.1_2341,GajA.faa
CP057147.1_883,LmuB.faa
CP057150.1_3264,HEC-04.faa
CP057154.1_1155,PtuA.faa
CP057163.1_2254,PDC-M01A.faa
CP057173.1_2217,GajA.faa
CP057176.1_1234,LmuB.faa
CP057176.1_1500,PtuA.faa
CP057180.1_17,Ppl.faa
CP057186.1_993,PDC-M01A.faa
CP057200.1_4345,GajA.faa
CP057204.1_3759,GajA.faa
CP057205.1_175,Ppl.faa
CP057207.1_3759,GajA.faa
CP057208.1_175,Ppl.faa
CP057220.1_59,PDC-M01A.faa
CP057223.1_1378,AbiL.faa
CP057223.1_1379,AbiL.faa
CP057223.1_852,GajA.faa
CP057234.1_1903,GajA.faa
CP057234.1_3945,PDC-M01A.faa;PtuA.faa
CP057250.1_2294,GajA.faa
CP057256.1_1591,Ppl.faa
CP057259.1_1731,LmuB.faa
CP057262.1_4430,PtuA.faa
CP057267.1_3496,PDC-M01A.faa;PtuA.faa
CP057270.1_3495,PDC-M01A.faa;PtuA.faa
CP057273.1_1008,GajA.faa
CP057311.1_737,LmuB.faa
CP057330.1_1322,GajA.faa
CP057330.1_1392,HEC-04.faa
CP057330.1_3459,PtuA.faa
CP057334.1_1804,GajA.faa
CP057340.1_1804,GajA.faa
CP057342.1_1804,GajA.faa
CP057345.1_1805,GajA.faa
CP057347.1_1804,GajA.faa
CP057357.1_1721,PDC-M01A.faa;PtuA.faa
CP057357.1_1911,LmuB.faa
CP057403.1_4,HEC-04.faa
CP057417.1_1670,LmuB.faa
CP057420.1_1666,LmuB.faa
CP057429.1_1667,LmuB.faa
CP057432.1_1666,LmuB.faa
CP057435.1_1667,LmuB.faa
CP057438.1_1666,LmuB.faa
CP057441.1_1076,AbiL.faa
CP057441.1_1077,AbiL.faa
CP057444.1_847,GajA.faa
CP057450.1_3954,GajA.faa
CP057452.1_4,HEC-04.faa
CP057465.1_2723,PDC-M01A.faa
CP057469.1_25,Ppl.faa
CP057470.1_4122,PDC-M01A.faa;PtuA.faa
CP057481.1_2294,LmuB.faa
CP057483.1_1699,PtuA.faa
CP057483.1_1720,GajA.faa
CP057483.1_3126,LmuB.faa
CP057483.1_960,PtuA.faa
CP057484.1_1295,LmuB.faa
CP057484.1_1561,PtuA.faa
CP057500.1_1751,PDC-M01A.faa;PtuA.faa
CP057504.1_3071,GajA.faa
CP057505.1_3072,GajA.faa
CP057512.1_1198,LmuB.faa
CP057512.1_3575,HEC-04.faa
CP057516.1_1198,LmuB.faa
CP057516.1_3577,HEC-04.faa
CP057535.1_1198,LmuB.faa
CP057535.1_3577,HEC-04.faa
CP057555.1_1198,LmuB.faa
CP057555.1_3577,HEC-04.faa
CP057577.1_1491,PtuA.faa
CP057582.1_1358,AbiL.faa
CP057582.1_1359,AbiL.faa
CP057587.1_1178,LmuB.faa
CP057600.1_3510,HEC-04.faa
CP057603.1_1180,LmuB.faa
CP057611.1_715,LmuB.faa
CP057615.1_3956,GajA.faa
CP057617.1_3215,HEC-04.faa
CP057620.1_715,LmuB.faa
CP057622.1_32,Ppl.faa
CP057626.1_3736,GajA.faa
CP057626.1_697,PrrC.faa
CP057634.1_1192,LmuB.faa
CP057635.1_6,HEC-04.faa
CP057638.1_1193,LmuB.faa
CP057639.1_6,HEC-04.faa
CP057640.1_2940,AbiL.faa
CP057640.1_2941,AbiL.faa
CP057643.1_4,LmuB.faa
CP057669.1_4232,GajA.faa
CP057692.1_1682,GajA.faa
CP057693.1_3445,Ppl.faa
CP057697.1_177,GajA.faa
CP057722.1_1118,LmuB.faa
CP057722.1_1122,LmuB.faa
CP057731.1_2478,LmuB.faa
CP057738.1_2477,LmuB.faa
CP057751.1_2477,LmuB.faa
CP057759.1_2476,LmuB.faa
CP057768.1_208,Ppl.faa
CP057773.1_4,LmuB.faa
CP057785.1_207,Ppl.faa
CP057791.1_50,GajA.faa
CP057797.1_108,GajA.faa
CP057801.1_2,AbiL.faa
CP057801.1_3,AbiL.faa
CP057802.1_1204,HEC-04.faa
CP057804.1_606,PtuA.faa
CP057808.1_606,PtuA.faa
CP057813.1_108,GajA.faa
CP057819.1_50,GajA.faa
CP057826.1_2150,GajA.faa
CP057826.1_3986,LmuB.faa
CP057831.1_1801,PDC-M01A.faa;PtuA.faa
CP057861.1_3902,PDC-M01A.faa;PtuA.faa
CP057864.1_4165,PrrC.faa
CP057869.1_3497,LmuB.faa
CP057870.1_26,Ppl.faa
CP057875.1_67,PrrC.faa
CP057884.1_12,HEC-04.faa
CP057885.1_3704,GajA.faa
CP057891.1_4186,AbiL.faa
CP057891.1_4187,AbiL.faa
CP057906.1_2153,HEC-04.faa
CP057906.1_4154,GajA.faa
CP057908.1_4,HEC-04.faa
CP057922.1_1120,PDC-M01A.faa;PtuA.faa
CP057922.1_1194,HEC-04.faa
CP057927.1_1839,HEC-04.faa
CP057932.1_4072,PDC-M01A.faa
CP057944.1_4,HEC-04.faa
CP057946.1_1841,HEC-04.faa
CP057951.1_1178,LmuB.faa
CP057959.1_1246,LmuB.faa
CP057959.1_3710,PtuA.faa
CP057962.1_3814,PDC-M01A.faa;PtuA.faa
CP057969.1_81,Ppl.faa
CP057974.1_15,Ppl.faa
CP057975.1_4518,PtuA.faa
CP058014.1_2028,LmuB.faa
CP058023.1_784,GajA.faa
CP058025.1_1197,PDC-M01A.faa;PtuA.faa
CP058031.1_1103,GajA.faa
CP058057.1_2377,LmuB.faa
CP058071.1_32,HEC-04.faa
CP058073.1_31,HEC-04.faa
CP058075.1_31,HEC-04.faa
CP058077.1_32,HEC-04.faa
CP058079.1_31,HEC-04.faa
CP058083.1_3413,LmuB.faa
CP058112.1_136,GajA.faa
CP058112.1_4341,LmuB.faa
CP058112.1_4813,GajA.faa
CP058129.1_30,GajA.faa
CP058131.1_2369,PtuA.faa
CP058132.1_33,GajA.faa
CP058147.1_30,GajA.faa
CP058150.1_30,GajA.faa
CP058157.1_1113,PtuA.faa
CP058157.1_119,GajA.faa
CP058157.1_855,AbiL.faa
CP058157.1_856,AbiL.faa
CP058158.1_30,GajA.faa
CP058164.1_2785,GajA.faa
CP058167.1_4161,GajA.faa
CP058180.1_1128,LmuB.faa
CP058188.1_73,GajA.faa
CP058191.1_993,LmuB.faa
CP058192.1_33,GajA.faa
CP058212.1_4389,PtuA.faa
CP058231.1_1027,LmuB.faa
CP058233.1_1027,LmuB.faa
CP058243.1_2957,PrrC.faa
CP058246.1_253,PtuA.faa
CP058256.1_623,LmuB.faa
CP058278.1_1844,PtuA.faa
CP058278.1_1858,PtuA.faa
CP058278.1_2501,PDC-M01A.faa;PtuA.faa
CP058278.1_2709,PtuA.faa
CP058280.1_381,AbiL.faa
CP058280.1_382,AbiL.faa
CP058282.1_369,AbiL.faa
CP058282.1_370,AbiL.faa
CP058285.1_353,AbiL.faa
CP058285.1_354,AbiL.faa
CP058287.1_993,AbiL.faa
CP058287.1_994,AbiL.faa
CP058289.1_24,AbiL.faa
CP058289.1_25,AbiL.faa
CP058293.1_277,AbiL.faa
CP058293.1_278,AbiL.faa
CP058305.1_13,HEC-04.faa
CP058306.1_1566,PDC-M01A.faa;PtuA.faa
CP058306.1_1575,GajA.faa
CP058306.1_191,AbiL.faa
CP058306.1_192,AbiL.faa
CP058306.1_2560,GajA.faa
CP058306.1_3116,PDC-M01A.faa
CP058308.1_3423,Ppl.faa
CP058310.1_10,HEC-04.faa
CP058312.1_494,GajA.faa
CP058318.1_4588,LmuB.faa
CP058318.1_906,LmuB.faa
CP058319.1_79,Ppl.faa
CP058323.1_1173,GajA.faa
CP058331.1_1435,PtuA.faa
CP058332.1_651,PtuA.faa
CP058333.1_4249,PtuA.faa
CP058336.1_1140,AbiL.faa
CP058336.1_1141,AbiL.faa
CP058344.1_93,Ppl.faa
CP058348.1_1046,GajA.faa
CP058349.1_435,GajA.faa
CP058352.1_1,GajA.faa
CP058352.1_35,AbiL.faa
CP058352.1_36,AbiL.faa
CP058354.1_1862,GajA.faa
CP058354.1_7552,LmuB.faa
CP058357.1_26,Ppl.faa
CP058357.1_46,HEC-04.faa
CP058527.1_27,GajA.faa
CP058533.1_2551,PtuA.faa
CP058548.1_1305,GajA.faa
CP058552.1_4433,GajA.faa
CP058555.1_1992,GajA.faa
CP058556.1_417,PtuA.faa
CP058559.1_2879,GajA.faa
CP058559.1_43,LmuB.faa
CP058562.1_212,HEC-02.faa
CP058562.1_213,HEC-02.faa
CP058571.1_1885,LmuB.faa
CP058596.1_3686,Ppl.faa
CP058603.1_118,PtuA.faa
CP058625.1_493,GajA.faa
CP058627.1_1338,HEC-04.faa
CP058627.1_3086,LmuB.faa
CP058636.1_646,PtuA.faa
CP058653.1_160,GajA.faa
CP058658.1_119,GajA.faa
CP058661.1_462,PrrC.faa
CP058663.1_156,GajA.faa
CP058690.1_1977,GajA.faa
CP058693.1_15,LmuB.faa
CP058693.1_18,LmuB.faa
CP058693.1_2893,LmuB.faa
CP058693.1_3002,GajA.faa
CP058705.1_1206,PtuA.faa
CP058705.1_653,GajA.faa
CP058706.1_1920,AbiL.faa
CP058706.1_1921,AbiL.faa
CP058708.1_1105,AbiL.faa
CP058708.1_1106,AbiL.faa
CP058708.1_1107,AbiL.faa
CP058709.1_1793,Ppl.faa
CP058712.1_54,Ppl.faa
CP058913.1_4039,GajA.faa
CP058940.1_2821,PDC-M01A.faa
CP058942.1_38,Ppl.faa
CP058946.1_10,AbiL.faa
CP058946.1_9,AbiL.faa
CP058948.1_1150,PDC-M01A.faa
CP058952.1_2872,LmuB.faa
CP058952.1_893,PtuA.faa
CP058970.1_4894,LmuB.faa
CP058970.1_4909,PDC-M01A.faa
CP058972.1_1075,GajA.faa
CP058972.1_2033,LmuB.faa
CP058972.1_2270,LmuB.faa
CP058972.1_2650,PtuA.faa
CP058973.1_688,LmuB.faa
CP058977.1_3705,GajA.faa
CP058977.1_3766,LmuB.faa
CP058987.1_2567,LmuB.faa
CP058988.1_2062,LmuB.faa
CP059003.1_3026,PtuA.faa
CP059043.1_1152,PDC-M01A.faa
CP059047.1_211,LmuB.faa
CP059047.1_213,GajA.faa
CP059047.1_244,GajA.faa
CP059061.1_626,PtuA.faa
CP059061.1_660,GajA.faa
CP059069.1_2301,AbiL.faa
CP059069.1_2302,AbiL.faa
CP059079.1_2206,PrrC.faa
CP059080.1_1033,GajA.faa
CP059080.1_2557,PtuA.faa
CP059084.1_1172,GajA.faa
CP059085.1_188,PtuA.faa
CP059089.1_1254,GajA.faa
CP059119.1_1802,GajA.faa
CP059119.1_1808,LmuB.faa
CP059120.1_184,GajA.faa
CP059126.1_147,GajA.faa
CP059130.1_1983,LmuB.faa
CP059135.1_2285,GajA.faa
CP059135.1_2316,PtuA.faa
CP059139.1_2171,LmuB.faa
CP059139.1_4483,PDC-M01A.faa
CP059162.1_2835,PtuA.faa
CP059165.1_1521,LmuB.faa
CP059165.1_1522,LmuB.faa
CP059255.1_610,HEC-04.faa
CP059256.1_1616,HEC-02.faa
CP059256.1_1617,HEC-02.faa
CP059257.1_198,Ppl.faa
CP059257.1_2728,AbiL.faa
CP059257.1_2729,AbiL.faa
CP059260.1_2013,GajA.faa
CP059264.1_1998,GajA.faa
CP059264.1_609,PrrC.faa
CP059265.1_2196,LmuB.faa
CP059266.1_585,PtuA.faa
CP059276.1_1081,GajA.faa
CP059279.1_2197,LmuB.faa
CP059279.1_88,PDC-M01A.faa;PtuA.faa
CP059281.1_2716,LmuB.faa
CP059281.1_609,PDC-M01A.faa;PtuA.faa
CP059283.1_2996,PDC-M01A.faa
CP059298.1_2797,PtuA.faa
CP059298.1_2820,LmuB.faa
CP059345.1_1989,PtuA.faa
CP059345.1_2764,GajA.faa
CP059346.1_1922,GajA.faa
CP059346.1_2565,LmuB.faa
CP059346.1_2690,PDC-M01A.faa;PtuA.faa
CP059346.1_3145,GajA.faa
CP059348.1_683,GajA.faa
CP059362.1_1456,PrrC.faa
CP059369.1_775,AbiL.faa
CP059369.1_776,AbiL.faa
CP059372.1_960,AbiL.faa
CP059372.1_961,AbiL.faa
CP059378.1_1971,LmuB.faa
CP059391.1_1681,LmuB.faa
CP059408.1_1362,LmuB.faa
CP059414.1_1457,LmuB.faa
CP059414.1_2802,AbiL.faa
CP059414.1_2803,AbiL.faa
CP059414.1_3717,GajA.faa
CP059419.1_3355,GajA.faa
CP059422.1_1801,AbiL.faa
CP059422.1_1802,AbiL.faa
CP059422.1_3146,LmuB.faa
CP059422.1_887,GajA.faa
CP059427.1_4256,LmuB.faa
CP059431.1_1391,HEC-04.faa
CP059467.1_1576,HEC-02.faa
CP059467.1_1577,HEC-02.faa
CP059467.1_1580,PtuA.faa
CP059468.1_382,PrrC.faa
CP059492.1_1299,AbiL.faa
CP059492.1_1300,AbiL.faa
CP059493.1_2441,HEC-04.faa
CP059557.1_1720,LmuB.faa
CP059564.1_2181,LmuB.faa
CP059564.1_824,HEC-02.faa
CP059564.1_825,HEC-02.faa
CP059565.1_988,AbiL.faa
CP059565.1_989,AbiL.faa
CP059566.1_201,HEC-04.faa
CP059570.1_2185,PrrC.faa
CP059575.1_1161,PtuA.faa
CP059575.1_1192,GajA.faa
CP059579.1_2329,GajA.faa
CP059580.1_2338,GajA.faa
CP059581.1_2258,PDC-M01A.faa
CP059582.1_4793,PDC-M01A.faa
CP059586.1_4718,PDC-M01A.faa
CP059588.1_2276,GajA.faa
CP059588.1_529,PDC-M01A.faa
CP059589.1_2367,GajA.faa
CP059590.1_1822,PDC-M01A.faa
CP059590.1_68,GajA.faa
CP059676.1_1126,AbiL.faa
CP059676.1_1127,AbiL.faa
CP059677.1_2054,PtuA.faa
CP059690.1_2487,GajA.faa
CP059690.1_868,AbiL.faa
CP059690.1_869,AbiL.faa
CP059695.1_89,Ppl.faa
CP059696.1_4612,PtuA.faa
CP059711.1_125,GajA.faa
CP059724.1_1869,LmuB.faa
CP059724.1_3251,PtuA.faa
CP059724.1_3370,PDC-M01A.faa;PtuA.faa
CP059724.1_3394,GajA.faa
CP059725.1_1689,GajA.faa
CP059725.1_2495,GajA.faa
CP059732.1_3192,AbiL.faa
CP059732.1_3193,AbiL.faa
CP059732.1_561,AbiL.faa
CP059732.1_562,AbiL.faa
CP059732.1_7386,PrrC.faa
CP059732.1_816,PtuA.faa
CP059732.1_817,PtuA.faa
CP059733.1_1627,PtuA.faa
CP059735.1_4923,PtuA.faa
CP059738.1_2754,GajA.faa
CP059738.1_4395,LmuB.faa
CP059738.1_531,LmuB.faa
CP059840.2_1925,PtuA.faa
CP059840.2_2399,LmuB.faa
CP059840.2_2801,PtuA.faa
CP059852.1_2742,LmuB.faa
CP059855.1_1648,PtuA.faa
CP059856.1_1495,HEC-02.faa
CP059856.1_1496,HEC-02.faa
CP059856.1_1629,AbiL.faa
CP059856.1_1630,AbiL.faa
CP059856.1_2554,AbiL.faa
CP059856.1_2555,AbiL.faa
CP059856.1_895,AbiL.faa
CP059856.1_896,AbiL.faa
CP059889.1_126,PrrC.faa
CP059889.1_1540,LmuB.faa
CP059889.1_1716,GajA.faa
CP059889.1_1719,LmuB.faa
CP059890.1_82,GajA.faa
CP059894.1_4746,GajA.faa
CP059897.1_180,GajA.faa
CP059898.1_2804,AbiL.faa
CP059898.1_2805,AbiL.faa
CP059898.1_5468,HEC-04.faa
CP059903.1_3103,GajA.faa
CP059905.1_60,HEC-04.faa
CP059914.1_207,GajA.faa
CP059923.1_121,Ppl.faa
CP059923.1_29,LmuB.faa
CP059931.1_1994,LmuB.faa
CP059932.1_32,HEC-04.faa
CP059944.1_1802,LmuB.faa
CP059948.1_134,GajA.faa
CP059956.1_1294,GajA.faa
CP059956.1_3187,PtuA.faa
CP059957.1_2676,GajA.faa
CP059958.1_4160,GajA.faa
CP059959.1_1107,PtuA.faa
CP059959.1_156,PtuA.faa
CP059960.1_3465,GajA.faa
CP059961.1_3295,GajA.faa
CP059962.1_1775,GajA.faa
CP059963.1_2109,GajA.faa
CP059966.1_260,AbiL.faa
CP059966.1_261,AbiL.faa
CP059967.1_1006,AbiL.faa
CP059967.1_1007,AbiL.faa
CP059973.1_2387,AbiL.faa
CP059973.1_2388,AbiL.faa
CP059973.1_3039,AbiL.faa
CP059973.1_3040,AbiL.faa
CP059973.1_4233,PtuA.faa
CP059988.1_1481,LmuB.faa
CP059992.1_2238,PDC-M01A.faa
CP059992.1_2283,LmuB.faa
CP059992.1_3959,GajA.faa
CP059992.1_3962,PtuA.faa
CP059994.1_138,GajA.faa
CP059994.1_2,GajA.faa
CP059994.1_212,GajA.faa
CP059994.1_5,PtuA.faa
CP059995.1_1033,LmuB.faa
CP059995.1_4214,HEC-04.faa
CP059995.1_6289,GajA.faa
CP059995.1_6291,PDC-M01A.faa
CP059999.1_2214,PDC-M01A.faa
CP059999.1_2259,LmuB.faa
CP060008.1_3350,GajA.faa
CP060008.1_3360,GajA.faa
CP060008.1_3436,PtuA.faa
CP060009.1_2541,GajA.faa
CP060009.1_3259,PtuA.faa
CP060011.1_81,GajA.faa
CP060013.1_81,GajA.faa
CP060039.1_497,PrrC.faa
CP060040.1_76,GajA.faa
CP060047.1_1241,HEC-04.faa
CP060048.1_628,LmuB.faa
CP060052.1_2835,LmuB.faa
CP060075.1_808,LmuB.faa
CP060088.1_1671,GajA.faa
CP060094.1_2615,LmuB.faa
CP060107.1_1392,GajA.faa
CP060112.1_2060,HEC-04.faa
CP060115.1_133,GajA.faa
CP060191.1_267,LmuB.faa
CP060199.1_8,LmuB.faa
CP060201.1_1906,PtuA.faa
CP060201.1_2119,PtuA.faa
CP060201.1_266,HEC-04.faa
CP060201.1_2707,HEC-02.faa
CP060201.1_2708,HEC-02.faa
CP060201.1_5960,GajA.faa
CP060203.1_201,LmuB.faa
CP060263.1_1415,GajA.faa
CP060281.1_1176,LmuB.faa
CP060281.1_3758,HEC-04.faa
CP060289.1_1233,HEC-04.faa
CP060289.1_2873,PtuA.faa
CP060289.1_3086,PtuA.faa
CP060289.1_3674,HEC-02.faa
CP060289.1_3675,HEC-02.faa
CP060289.1_861,GajA.faa
CP060290.1_1521,LmuB.faa
CP060297.1_1779,Ppl.faa
CP060297.1_2482,PDC-M01A.faa;PtuA.faa
CP060297.1_2483,LmuB.faa
CP060401.1_3376,PrrC.faa
CP060404.1_579,LmuB.faa
CP060413.1_1851,LmuB.faa
CP060413.1_3165,PtuA.faa
CP060423.1_46,GajA.faa
CP060441.1_1708,AbiL.faa
CP060441.1_1709,AbiL.faa
CP060441.1_2759,PDC-M01A.faa;PtuA.faa
CP060470.1_2117,PDC-M01A.faa
CP060471.1_143,GajA.faa
CP060476.1_453,LmuB.faa
CP060489.1_994,GajA.faa
CP060500.1_144,GajA.faa
CP060500.1_189,GajA.faa
CP060501.1_2531,PtuA.faa
CP060502.1_147,GajA.faa
CP060502.1_192,GajA.faa
CP060633.1_435,AbiL.faa
CP060633.1_436,AbiL.faa
CP060692.1_110,PDC-M01A.faa
CP060692.1_1964,LmuB.faa
CP060692.1_605,LmuB.faa
CP060692.1_77,PrrC.faa
CP060693.1_1107,HEC-02.faa
CP060693.1_1108,HEC-02.faa
CP060693.1_98,PtuA.faa
CP060696.1_2611,PDC-M01A.faa;PtuA.faa
CP060703.1_2220,GajA.faa
CP060704.1_2907,LmuB.faa
CP060704.1_2908,LmuB.faa
CP060704.1_2911,LmuB.faa
CP060704.1_4712,LmuB.faa
CP060707.1_1093,PrrC.faa
CP060730.2_3597,GajA.faa
CP060730.2_4412,GajA.faa
CP060868.1_75,GajA.faa
CP060874.1_105,GajA.faa
CP060886.1_77,GajA.faa
CP060903.1_78,GajA.faa
CP060909.1_77,GajA.faa
CP060925.1_34,HEC-04.faa
CP060953.1_4553,PDC-M01A.faa;PtuA.faa
CP060963.1_1155,LmuB.faa
CP060964.1_41,HEC-04.faa
CP060971.1_20,HEC-04.faa
CP060981.1_29,GajA.faa
CP060987.1_1904,LmuB.faa
CP060988.1_79,Ppl.faa
CP060989.1_21,HEC-04.faa
CP060997.1_1820,PDC-M01A.faa;PtuA.faa
CP061004.1_1280,GajA.faa
CP061007.1_731,GajA.faa
CP061008.1_5711,GajA.faa
CP061009.1_1479,AbiL.faa
CP061009.1_1480,AbiL.faa
CP061009.1_2331,AbiL.faa
CP061009.1_2332,AbiL.faa
CP061009.1_3129,AbiL.faa
CP061009.1_3130,AbiL.faa
CP061009.1_789,AbiL.faa
CP061009.1_790,AbiL.faa
CP061029.1_500,GajA.faa
CP061031.1_1829,HEC-04.faa
CP061032.1_1655,AbiL.faa
CP061032.1_1656,AbiL.faa
CP061033.1_1335,AbiL.faa
CP061033.1_1336,AbiL.faa
CP061040.1_1644,PDC-M01A.faa
CP061079.1_2021,PDC-M01A.faa
CP061079.1_3188,LmuB.faa
CP061079.1_4608,GajA.faa
CP061081.1_1999,PtuA.faa
CP061108.1_1741,GajA.faa
CP061108.1_1746,LmuB.faa
CP061109.1_113,GajA.faa
CP061133.1_32,PDC-M01A.faa;PtuA.faa
CP061171.1_2170,LmuB.faa
CP061172.1_2732,PtuA.faa
CP061212.1_1786,LmuB.faa
CP061253.1_1666,PtuA.faa
CP061253.1_2144,PtuA.faa
CP061253.1_4618,LmuB.faa
CP061264.1_2140,LmuB.faa
CP061274.1_2195,PrrC.faa
CP061336.1_1117,AbiL.faa
CP061336.1_1118,AbiL.faa
CP061336.1_1247,LmuB.faa
CP061336.1_2667,AbiL.faa
CP061336.1_2668,AbiL.faa
CP061336.1_2673,AbiL.faa
CP061336.1_2674,AbiL.faa
CP061336.1_3065,LmuB.faa
CP061336.1_494,AbiL.faa
CP061336.1_495,AbiL.faa
CP061337.1_1404,PtuA.faa
CP061339.1_1414,PtuA.faa
CP061350.1_3433,LmuB.faa
CP061350.1_4398,LmuB.faa
CP061354.1_1527,LmuB.faa
CP061354.1_2477,LmuB.faa
CP061354.1_644,GajA.faa
CP061355.1_11,GajA.faa
CP061376.1_1665,LmuB.faa
CP061376.1_174,PtuA.faa
CP061378.1_883,LmuB.faa
CP061378.1_897,GajA.faa
CP061404.1_641,AbiL.faa
CP061404.1_642,AbiL.faa
CP061404.1_93,PtuA.faa
CP061513.1_2628,PtuA.faa
CP061537.1_646,AbiL.faa
CP061537.1_647,AbiL.faa
CP061646.1_2919,HEC-04.faa
CP061646.1_3360,LmuB.faa
CP061646.1_3535,PtuA.faa
CP061664.1_141,AbiL.faa
CP061664.1_142,AbiL.faa
CP061664.1_2212,GajA.faa
CP061664.1_3021,PtuA.faa
CP061664.1_3022,LmuB.faa
CP061664.1_847,GajA.faa
CP061699.1_214,PrrC.faa
CP061699.1_663,LmuB.faa
CP061714.1_2396,GajA.faa
CP061723.1_2405,GajA.faa
CP061723.1_2423,GajA.faa
CP061723.1_2844,GajA.faa
CP061723.1_2889,Ppl.faa
CP061723.1_2895,PtuA.faa
CP061723.1_2947,GajA.faa
CP061725.1_2529,LmuB.faa
CP061769.1_1255,HEC-04.faa
CP061771.1_3583,GajA.faa
CP061849.1_1518,GajA.faa
CP061849.1_17,LmuB.faa
CP061849.1_2385,LmuB.faa
CP061930.1_94,LmuB.faa
CP061930.1_958,GajA.faa
CP062005.1_1242,LmuB.faa
CP062008.1_764,LmuB.faa
CP062062.1_933,GajA.faa
CP062064.1_53,GajA.faa
CP062066.1_543,Ppl.faa
CP062068.1_1185,AbiL.faa
CP062068.1_1186,AbiL.faa
CP062131.1_2319,GajA.faa
CP062140.1_17,Ppl.faa
CP062159.1_1142,PtuA.faa
CP062159.1_1897,GajA.faa
CP062163.1_1956,LmuB.faa
CP062167.1_3575,GajA.faa
CP062222.1_833,LmuB.faa
CP062254.1_3249,Ppl.faa
CP062336.1_2204,LmuB.faa
CP062362.1_1754,LmuB.faa
CP062402.1_26,LmuB.faa
CP062402.1_27,LmuB.faa
CP062407.1_1324,LmuB.faa
CP062408.1_1813,LmuB.faa
CP062412.1_1764,LmuB.faa
CP062708.1_4387,LmuB.faa
CP062727.1_4372,LmuB.faa
CP062729.1_4374,LmuB.faa
CP062731.1_4375,LmuB.faa
CP062733.1_4384,LmuB.faa
CP062736.1_4378,LmuB.faa
CP062739.1_4614,LmuB.faa
CP062742.1_4378,LmuB.faa
CP062780.1_4377,LmuB.faa
CP062795.1_4251,GajA.faa
CP062803.1_11,GajA.faa
CP062855.1_1861,LmuB.faa
CP062865.1_3140,GajA.faa
CP062867.1_142,GajA.faa
CP062867.1_39,GajA.faa
CP062916.1_4190,GajA.faa
CP062916.1_4788,LmuB.faa
CP062946.1_2837,GajA.faa
CP062957.1_54,GajA.faa
CP062974.1_279,GajA.faa
CP062997.1_3927,PtuA.faa
CP062997.1_4378,PDC-M01A.faa
CP063003.1_1497,LmuB.faa
CP063019.1_1714,GajA.faa
CP063019.1_1717,LmuB.faa
CP063051.1_1128,LmuB.faa
CP063052.1_909,LmuB.faa
CP063052.1_913,PDC-M01A.faa;PtuA.faa
